Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 11 [20480/49000 (42%)]	Train Loss: 1.368023	Val Loss: 1.292343	Val Acc: 57.29999923706055
Train Epoch: 11 [25600/49000 (52%)]	Train Loss: 1.337411	Val Loss: 1.319984	Val Acc: 54.70000076293945
Train Epoch: 11 [30720/49000 (62%)]	Train Loss: 1.265479	Val Loss: 1.293705	Val Acc: 55.099998474121094
Train Epoch: 11 [35840/49000 (73%)]	Train Loss: 1.347094	Val Loss: 1.317572	Val Acc: 54.5
Train Epoch: 11 [40960/49000 (83%)]	Train Loss: 1.287981	Val Loss: 1.315968	Val Acc: 54.599998474121094
Train Epoch: 11 [46080/49000 (94%)]	Train Loss: 1.309283	Val Loss: 1.299527	Val Acc: 56.900001525878906
Train Epoch: 12 [0/49000 (0%)]	Train Loss: 1.270543	Val Loss: 1.299913	Val Acc: 56.20000076293945
Train Epoch: 12 [5120/49000 (10%)]	Train Loss: 1.267133	Val Loss: 1.297839	Val Acc: 56.70000076293945
Train Epoch: 12 [10240/49000 (21%)]	Train Loss: 1.390743	Val Loss: 1.288240	Val Acc: 57.70000076293945
Train Epoch: 12 [15360/49000 (31%)]	Train Loss: 1.292658	Val Loss: 1.309621	Val Acc: 56.0
Train Epoch: 12 [20480/49000 (42%)]	Train Loss: 1.247231	Val Loss: 1.314746	Val Acc: 56.599998474121094
Train Epoch: 12 [25600/49000 (52%)]	Train Loss: 1.257133	Val Loss: 1.329288	Val Acc: 56.79999923706055
Train Epoch: 12 [30720/49000 (62%)]	Train Loss: 1.265981	Val Loss: 1.300850	Val Acc: 58.400001525878906
Train Epoch: 12 [35840/49000 (73%)]	Train Loss: 1.273123	Val Loss: 1.286642	Val Acc: 58.0
Train Epoch: 12 [40960/49000 (83%)]	Train Loss: 1.344015	Val Loss: 1.310483	Val Acc: 55.29999923706055
Train Epoch: 12 [46080/49000 (94%)]	Train Loss: 1.268205	Val Loss: 1.333863	Val Acc: 53.400001525878906
