Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 15 [15360/49000 (31%)]	Train Loss: 1.688199	Val Loss: 1.649734	Val Acc: 43.400001525878906
Train Epoch: 15 [20480/49000 (42%)]	Train Loss: 1.691619	Val Loss: 1.653321	Val Acc: 43.29999923706055
Train Epoch: 15 [25600/49000 (52%)]	Train Loss: 1.599348	Val Loss: 1.641900	Val Acc: 44.79999923706055
Train Epoch: 15 [30720/49000 (62%)]	Train Loss: 1.666791	Val Loss: 1.645414	Val Acc: 44.599998474121094
Train Epoch: 15 [35840/49000 (73%)]	Train Loss: 1.631342	Val Loss: 1.652219	Val Acc: 44.0
Train Epoch: 15 [40960/49000 (83%)]	Train Loss: 1.660873	Val Loss: 1.649143	Val Acc: 44.29999923706055
Train Epoch: 15 [46080/49000 (94%)]	Train Loss: 1.678576	Val Loss: 1.650464	Val Acc: 43.79999923706055
Train Epoch: 16 [0/49000 (0%)]	Train Loss: 1.703135	Val Loss: 1.646555	Val Acc: 43.79999923706055
Train Epoch: 16 [5120/49000 (10%)]	Train Loss: 1.647954	Val Loss: 1.647948	Val Acc: 45.099998474121094
Train Epoch: 16 [10240/49000 (21%)]	Train Loss: 1.676878	Val Loss: 1.659675	Val Acc: 43.79999923706055
Train Epoch: 16 [15360/49000 (31%)]	Train Loss: 1.695564	Val Loss: 1.645642	Val Acc: 43.5
Train Epoch: 16 [20480/49000 (42%)]	Train Loss: 1.616805	Val Loss: 1.640701	Val Acc: 45.20000076293945
Train Epoch: 16 [25600/49000 (52%)]	Train Loss: 1.605757	Val Loss: 1.650925	Val Acc: 43.20000076293945
Train Epoch: 16 [30720/49000 (62%)]	Train Loss: 1.655145	Val Loss: 1.648033	Val Acc: 44.599998474121094
Train Epoch: 16 [35840/49000 (73%)]	Train Loss: 1.627270	Val Loss: 1.658367	Val Acc: 43.0
Train Epoch: 16 [40960/49000 (83%)]	Train Loss: 1.619721	Val Loss: 1.646613	Val Acc: 44.29999923706055
